gt_original,gt_fixed,gt_explanation,pred_original,pred_fixed,pred_explanation,was_changed,approach,requirement_id,similarity_score,exact_match,bleu_1,bleu_2,bleu_3,bleu_4,semantic_similarity,gt_is_ambiguous,pred_is_ambiguous,correct_prediction
"When the user begins the MultiMahjongClient program, they will be able to choose to create a new multi player game, to create a new single player game, to join an existing multi player game, or to quit the program. These options will be available at any stage while the program is running as long as there is no game currently being played by the user (see Section 4.4 for more details about quitting).","When the user begins the MultiMahjongClient program, the user will be able to choose to create a new multi player game, to create a new single player game, to join an existing multi player game, or to quit the program. These options will be available at any stage while the program is running as long as there is no game currently being played by the user (see Section 4.4 for more details about quitting).",'they' is replaced with 'the user' to clarify who has the choices.,"When the user begins the MultiMahjongClient program, they will be able to choose to create a new multi player game, to create a new single player game, to join an existing multi player game, or to quit the program. These options will be available at any stage while the program is running as long as there is no game currently being played by the user (see Section 4.4 for more details about quitting).","When the user begins the MultiMahjongClient program, they will be able to choose to create a new multi player game, to create a new single player game, to join an existing multi player game, or to quit the program. These options will be available at any stage while the program is running as long as there is no game currently being played by the user (see Section 4.4 for more details about quitting).",No changes made - no ambiguous pronouns detected,False,few-shot,56,0.99999994,False,0.9755360160351708,0.9692663411376896,0.9631214332093951,0.9563605215537638,0.99809355,True,False,False
"When a user creates a new multi player game, they must: 1-Enter their name. 2- Choose an icon from a predetermined list. 3- Decide the number of human and computer opponents they want. As any game of Mahjong requires 4 players, the MultiMahjongClient will limit the user to choosing 4 players in total. 4- Set the score limit for winning a hand of Mahjong. 5- When all the necessary human players have joined the game, the user may choose to begin the game.","When a user creates a new multi player game, the user must: 1-Enter the user's name. 2- Choose an icon from a predetermined list. 3- Decide the number of human and computer opponents the user wants. As any game of Mahjong requires 4 players, the MultiMahjongClient will limit the user to choosing 4 players in total. 4- Set the score limit for winning a hand of Mahjong. 5- When all the necessary human players have joined the game, the user may choose to begin the game.",'they' is replaced with 'the user' and 'their' with 'the user's' and second 'they' with 'the user' to resolve all pronoun references.,"When a user creates a new multi player game, they must: 1-Enter their name. 2- Choose an icon from a predetermined list. 3- Decide the number of human and computer opponents they want. As any game of Mahjong requires 4 players, the MultiMahjongClient will limit the user to choosing 4 players in total. 4- Set the score limit for winning a hand of Mahjong. 5- When all the necessary human players have joined the game, the user may choose to begin the game.","When a user creates a new multi player game, they must: 1-Enter their name. 2- Choose an icon from a predetermined list. 3- Decide the number of human and computer opponents they want. As any game of Mahjong requires 4 players, the MultiMahjongClient will limit the user to choosing 4 players in total. 4- Set the score limit for winning a hand of Mahjong. 5- When all the necessary human players have joined the game, the user may choose to begin the game.",No changes made - no ambiguous pronouns detected,False,few-shot,57,1.0,False,0.9167010431182161,0.9007198746280444,0.8851047182126062,0.8677171219891664,0.99685574,True,False,False
"When a user creates a new single player game, they must: 1- Enter their name. 2- Choose an icon from a predetermined list. 3- Set the score limit for winning a hand of Mahjong.","When a user creates a new single player game, the user must: 1- Enter the user's name. 2- Choose an icon from a predetermined list. 3- Set the score limit for winning a hand of Mahjong.",'they' is replaced with 'the user' and 'their' with 'the user's' to resolve pronoun references.,"When a user creates a new single player game, they must: 1- Enter their name. 2- Choose an icon from a predetermined list. 3- Set the score limit for winning a hand of Mahjong.","When a user creates a new single player game, they must: 1- Enter their name. 2- Choose an icon from a predetermined list. 3- Set the score limit for winning a hand of Mahjong.",No changes made - no ambiguous pronouns detected,False,few-shot,58,0.9999999,False,0.8784758951221973,0.8531176967590729,0.827466130686842,0.7985547854831945,0.9939821,True,False,False
"When a user wishes to join a multi player game, they must: 1- Enter their name. 2- Choose an icon from a predetermined list. 3- Choose which of the available games they wish to join.","When a user wishes to join a multi player game, the user must: 1- Enter the user's name. 2- Choose an icon from a predetermined list. 3- Choose which of the available games the user wishes to join.",'they' is replaced with 'the user' and 'their' with 'the user's' and second 'they' with 'the user' to resolve all pronoun references.,"When a user wishes to join a multi player game, they must: 1- Enter their name. 2- Choose an icon from a predetermined list. 3- Choose which of the available games they wish to join.","When a user wishes to join a multi player game, they must: 1- Enter their name. 2- Choose an icon from a predetermined list. 3- Choose which of the available games they wish to join.",No changes made - no ambiguous pronouns detected,False,few-shot,59,1.0000001,False,0.8143536762323635,0.7775610403715841,0.7402055139274336,0.6974266042473998,0.98986566,True,False,False
"In a multi player game, each MultiMahjongClient must retrieve the following data from the MultiMahjongServer: 1- Whether it must support a CO. 2- The score limit for a hand. 3- All players' names, icons and seating positions. 4- The tiles of the human and CO (optional) player supported on the MultiMahjongClient.","In a multi player game, each MultiMahjongClient must retrieve the following data from the MultiMahjongServer: 1- Whether the MultiMahjongClient must support a CO. 2- The score limit for a hand. 3- All players' names, icons and seating positions. 4- The tiles of the human and CO (optional) player supported on the MultiMahjongClient.",'it' is replaced with 'the MultiMahjongClient' to clarify what might support a CO.,"In a multi player game, each MultiMahjongClient must retrieve the following data from the MultiMahjongServer: 1- Whether it must support a CO. 2- The score limit for a hand. 3- All players' names, icons and seating positions. 4- The tiles of the human and CO (optional) player supported on the MultiMahjongClient.","In a multi player game, each MultiMahjongClient must retrieve the following data from the MultiMahjongServer: 1- Whether it must support a CO. 2- The score limit for a hand. 3- All players' names, icons and seating positions. 4- The tiles of the human and CO (optional) player supported on the MultiMahjongClient.",No changes made - no ambiguous pronouns detected,False,few-shot,60,1.0,False,0.9670802629245906,0.9585694004389592,0.9501649326240106,0.9408634277459785,0.99639386,True,False,False
The MultiMahjongClient will save the user preferences in a file and read them in when the program begins.,The MultiMahjongClient will save the user preferences in a file and read the preferences in when the program begins.,'them' is replaced with 'the preferences' to specify what is being read.,The MultiMahjongClient will save the user preferences in a file and read them in when the program begins.,The MultiMahjongClient will save the user preferences in a file and read them in when the program begins.,No changes made - no ambiguous pronouns detected,False,few-shot,61,0.9999998,False,0.8987963494892562,0.8706138796104296,0.8407897514845962,0.8056920633274978,0.99141645,True,False,False
"Any user who creates or joins a game will be able to upload their own JPEG or GIF image that they wish to have displayed above their name, if they do not wish to use a preset icon.","Any user who creates or joins a game will be able to upload the user's own JPEG or GIF image that the user wishes to have displayed above the user's name, if the user does not wish to use a preset icon.",All instances of 'their' and 'they' are replaced with 'the user's' and 'the user' respectively to resolve pronoun references.,"Any user who creates or joins a game will be able to upload their own JPEG or GIF image that they wish to have displayed above their name, if they do not wish to use a preset icon.","Any user who creates or joins a game will be able to upload their own JPEG or GIF image that they wish to have displayed above their name, if they do not wish to use a preset icon.",No changes made - no ambiguous pronouns detected,False,few-shot,62,1.0000002,False,0.7316017799612992,0.6842770682617016,0.6356897591356312,0.5791469684353806,0.975343,True,False,False
The MultiMahjongClient will inform the user whose turn it is to pick up a tile.,The MultiMahjongClient will inform the user whose turn the user has to pick up a tile.,'it is' is replaced with 'the user has' to clarify the turn belongs to the user.,The MultiMahjongClient will inform the user whose turn it is to pick up a tile.,The MultiMahjongClient will inform the user whose turn it is to pick up a tile.,No changes made - no ambiguous pronouns detected,False,few-shot,63,1.0000001,False,0.8219864299617914,0.7859693580599799,0.7473373647840711,0.6996579200093658,0.9909874,True,False,False
"User's will be able to pick up a tile from the wall if it is their turn. If they choose to pick up, the MultiMahjongClient must send this information to the MultiMahjongServer.","The user will be able to pick up a tile from the wall if it is the user's turn. If the user chooses to pick up, the MultiMahjongClient must send this information to the MultiMahjongServer.",'User's' is corrected to 'The user' and 'their' to 'the user's' and 'they' to 'the user' to resolve pronoun references and grammatical issues.,"User's will be able to pick up a tile from the wall if it is their turn. If they choose to pick up, the MultiMahjongClient must send this information to the MultiMahjongServer.","User's will be able to pick up a tile from the wall if it is their turn. If they choose to pick up, the MultiMahjongClient must send this information to the MultiMahjongServer.",No changes made - no ambiguous pronouns detected,False,few-shot,64,1.0,False,0.8433740467435463,0.801824809033248,0.7591360451302378,0.718681721598032,0.9851801,True,False,False
"User's will be able to discard a tile if they have picked one up. When they choose to discard, the MultiMahjongClient must send this information to the MultiMahjongServer.","The user will be able to discard a tile if the user has picked one up. When the user chooses to discard, the MultiMahjongClient must send this information to the MultiMahjongServer.",'User's' is corrected to 'The user' and both instances of 'they' are replaced with 'the user' to resolve pronoun references and grammatical issues.,"User's will be able to discard a tile if they have picked one up. When they choose to discard, the MultiMahjongClient must send this information to the MultiMahjongServer.","User's will be able to discard a tile if they have picked one up. When they choose to discard, the MultiMahjongClient must send this information to the MultiMahjongServer.",No changes made - no ambiguous pronouns detected,False,few-shot,65,1.0,False,0.7926297717488702,0.7432699226582907,0.7040732682352399,0.6606805063993854,0.9854417,True,False,False
User's will be able to Undo their last move if playing in single player mode.,The user will be able to Undo the user's last move if playing in single player mode.,'User's' is corrected to 'The user' and 'their' to 'the user's' to resolve pronoun reference and grammatical issue.,User's will be able to Undo their last move if playing in single player mode.,User's will be able to Undo their last move if playing in single player mode.,No changes made - no ambiguous pronouns detected,False,few-shot,66,1.0,False,0.8367150733202594,0.7774164876185389,0.7117862238355182,0.6531272626548125,0.96154237,True,False,False
User's will be able to Save their game if playing in single player mode.,The user will be able to Save the user's game if playing in single player mode.,'User's' is corrected to 'The user' and 'their' to 'the user's' to resolve pronoun reference and grammatical issue.,User's will be able to Save their game if playing in single player mode.,User's will be able to Save their game if playing in single player mode.,No changes made - no ambiguous pronouns detected,False,few-shot,67,1.0000002,False,0.8273408461730583,0.7642647363993408,0.6936832101864779,0.6299350826716278,0.95638347,True,False,False
User's will be able to change their icons/pictures and names during the game.,The user will be able to change the user's icons/pictures and names during the game.,'User's' is corrected to 'The user' and 'their' to 'the user's' to resolve pronoun reference and grammatical issue.,User's will be able to change their icons/pictures and names during the game.,User's will be able to change their icons/pictures and names during the game.,No changes made - no ambiguous pronouns detected,False,few-shot,68,1.0000001,False,0.816828431106751,0.7494536553165974,0.6730726276553567,0.603182295008993,0.9774759,True,False,False
"If a user leaves the game prematurely, a new CO is created on another user's machine to fill their place. This CO will take over the user's current position and circumstance within the game. This CO will play at an ability level as defined in the Level 2 Requirements for the CO (see Section 4.5.6).","If a user leaves the game prematurely, a new CO is created on another user's machine to fill the leaving user's place. This CO will take over the leaving user's current position and circumstance within the game. This CO will play at an ability level as defined in the Level 2 Requirements for the CO (see Section 4.5.6).",'their' is replaced with 'the leaving user's' to clarify whose place is being filled.,"If a user leaves the game prematurely, a new CO is created on another user's machine to fill their place. This CO will take over the user's current position and circumstance within the game. This CO will play at an ability level as defined in the Level 2 Requirements for the CO (see Section 4.5.6).","If a user leaves the game prematurely, a new CO is created on another user's machine to fill their place. This CO will take over the user's current position and circumstance within the game. This CO will play at an ability level as defined in the Level 2 Requirements for the CO (see Section 4.5.6).",No changes made - no ambiguous pronouns detected,False,few-shot,69,1.0,False,0.9235850347194606,0.9081999596607687,0.8928278588374083,0.8760911949494916,0.9770018,True,False,False
"If a user leaves the game prematurely, a new CO is created on another user's machine to fill their place. The user who created the game will decide at what level (see Section 4.5.8) the CO will play at.","If a user leaves the game prematurely, a new CO is created on another user's machine to fill the leaving user's place. The user who created the game will decide at what level (see Section 4.5.8) the CO will play at.",'their' is replaced with 'the leaving user's' to clarify whose place is being filled.,"If a user leaves the game prematurely, a new CO is created on another user's machine to fill their place. The user who created the game will decide at what level (see Section 4.5.8) the CO will play at.","If a user leaves the game prematurely, a new CO is created on another user's machine to fill their place. The user who created the game will decide at what level (see Section 4.5.8) the CO will play at.",No changes made - no ambiguous pronouns detected,False,few-shot,70,0.99999994,False,0.9147179409198041,0.9037856112523318,0.8928826367285706,0.880719656208754,0.9937465,True,False,False
The CO will be able to perform look ahead algorithms to determine its best move in the Intermediate and Advanced levels.,The CO will be able to perform look ahead algorithms to determine the CO's best move in the Intermediate and Advanced levels.,'its' is replaced with 'the CO's' to clarify whose move is being determined.,The CO will be able to perform look ahead algorithms to determine its best move in the Intermediate and Advanced levels.,The CO will be able to perform look ahead algorithms to determine its best move in the Intermediate and Advanced levels.,No changes made - no ambiguous pronouns detected,False,few-shot,71,1.0000001,False,0.8715961382694324,0.848563102154257,0.8245483606978464,0.796692189389272,0.98389643,True,False,False
The coding standard will be the same as that suggested by Sun Microsystems. This document is available in PDF in our repository at: MultiMahjong/doc/SQAP/CodeConventions.pdf or online at: ftp://ftp.javasoft.com/docs/codeconv/CodeConventions.pdf,The coding standard will be the same as the standard suggested by Sun Microsystems. This document is available in PDF in our repository at: MultiMahjong/doc/SQAP/CodeConventions.pdf or online at: ftp://ftp.javasoft.com/docs/codeconv/CodeConventions.pdf,'that' is replaced with 'the standard' to clarify what is being referred to.,The coding standard will be the same as that suggested by Sun Microsystems. This document is available in PDF in our repository at: MultiMahjong/doc/SQAP/CodeConventions.pdf or online at: ftp://ftp.javasoft.com/docs/codeconv/CodeConventions.pdf,The coding standard will be the same as that suggested by Sun Microsystems. This document is available in PDF in our repository at: MultiMahjong/doc/SQAP/CodeConventions.pdf or online at: ftp://ftp.javasoft.com/docs/codeconv/CodeConventions.pdf,No changes made - no ambiguous pronouns detected,False,few-shot,72,1.0000001,False,0.9407529732815808,0.9250031646750939,0.9090604560042457,0.8910529196381599,0.98741907,True,False,False
"A section added to the manual which details some technical information on the MultiMahjong product, including: 1- The languages we used to write the MultiMahjong product and a history of how it developed. 2- A brief description of how the MultiMahjongServer and MultiMahjongClients interact.","A section added to the manual which details some technical information on the MultiMahjong product, including: 1- The languages we used to write the MultiMahjong product and a history of how the product developed. 2- A brief description of how the MultiMahjongServer and MultiMahjongClients interact.",'it' is replaced with 'the product' to clarify what developed.,"A section added to the manual which details some technical information on the MultiMahjong product, including: 1- The languages we used to write the MultiMahjong product and a history of how it developed. 2- A brief description of how the MultiMahjongServer and MultiMahjongClients interact.","A section added to the manual which details some technical information on the MultiMahjong product, including: 1- The languages we used to write the MultiMahjong product and a history of how it developed. 2- A brief description of how the MultiMahjongServer and MultiMahjongClients interact.",No changes made - no ambiguous pronouns detected,False,few-shot,73,1.0000001,False,0.9589783858868394,0.9482827194670465,0.9376423731530525,0.92579644567718,0.9978787,True,False,False
The manual will contain the following sections: 1- How to install the MultiMahjongClient program. 2- How to begin a single/multi player game or join a multi player game (see Section 4.2) 3. How to play a game of MultiMahjong (which describes the rules and scoring in a game of Chinese Mahjong).  4- An explanation of what all parts of the GUI do (see Section 6.3) and how to use them. 5- Troubleshooting guide,The manual will contain the following sections: 1- How to install the MultiMahjongClient program. 2- How to begin a single/multi player game or join a multi player game (see Section 4.2) 3. How to play a game of MultiMahjong (which describes the rules and scoring in a game of Chinese Mahjong).  4- An explanation of what all parts of the GUI do (see Section 6.3) and how to use the parts. 5- Troubleshooting guide,'them' is replaced with 'the parts' to clarify what is being used.,The manual will contain the following sections: 1- How to install the MultiMahjongClient program. 2- How to begin a single/multi player game or join a multi player game (see Section 4.2) 3. How to play a game of MultiMahjong (which describes the rules and scoring in a game of Chinese Mahjong).  4- An explanation of what all parts of the GUI do (see Section 6.3) and how to use them. 5- Troubleshooting guide,The manual will contain the following sections: 1- How to install the MultiMahjongClient program. 2- How to begin a single/multi player game or join a multi player game (see Section 4.2) 3. How to play a game of MultiMahjong (which describes the rules and scoring in a game of Chinese Mahjong).  4- An explanation of what all parts of the GUI do (see Section 6.3) and how to use them. 5- Troubleshooting guide,No changes made - no ambiguous pronouns detected,False,few-shot,74,1.0000001,False,0.9761201913232245,0.9700039073155677,0.9640124089150521,0.9574228920708827,0.99893403,True,False,False
FUN-02 The system must allow a member of the network to send a bulk request on all or a large part of its driver's smart card holders to a particular or all members of the network.,FUN-02 The system must allow a member of the network to send a bulk request on all or a large part of the member's driver's smart card holders to a particular or all members of the network.,'its' is replaced with 'the member's' to clarify whose card holders are being referred to.,FUN-02 The system must allow a member of the network to send a bulk request on all or a large part of its driver’s smart card holders to a particular or all members of the network.,FUN-02 The system must allow a member of the network to send a bulk request on all or a large part of its driver’s smart card holders to a particular or all members of the network.,No changes made - no ambiguous pronouns detected,False,few-shot,75,0.9992976,False,0.8997091511152175,0.8726666165517383,0.854705605584236,0.8359304975281392,0.99735737,True,False,False
FUN-03 The system must allow a member to do statistics on messages issued and received from/to his system.,FUN-03 The system must allow a member to do statistics on messages issued and received from/to the member's system.,'his' is replaced with 'the member's' for gender neutrality and clarity.,FUN-03 The system must allow a member to do statistics on messages issued and received from/to his system.,FUN-03 The system must allow a member to do statistics on messages issued and received from/to his system.,No changes made - no ambiguous pronouns detected,False,few-shot,76,1.0,False,0.8527145932916139,0.8259770532978957,0.7976820237291303,0.7798337157736549,0.9884018,True,False,False
"FUN-14  The system must allow a Member State (through its Card Issuing Authority) to ask for the status of card (lost, stolen,…) to the corresponding Card Issuing Authority of the Member State having issued the card.","FUN-14  The system must allow a Member State (through the Member State's Card Issuing Authority) to ask for the status of card (lost, stolen,…) to the corresponding Card Issuing Authority of the Member State having issued the card.",'its' is replaced with 'the Member State's' to clarify ownership of the Authority.,"FUN-14  The system must allow a Member State (through its Card Issuing Authority) to ask for the status of card (lost, stolen,…) to the corresponding Card Issuing Authority of the Member State having issued the card.","FUN-14  The system must allow a Member State (through its Card Issuing Authority) to ask for the status of card (lost, stolen,…) to the corresponding Card Issuing Authority of the Member State having issued the card.",No changes made - no ambiguous pronouns detected,False,few-shot,77,0.9999999,False,0.9128612911261776,0.9016844969233769,0.8905275436615514,0.8780719496115269,0.99408835,True,False,False
"FUN-15  The system must allow a Member State (through its Card Issuing Authority) to send card status modification requests (lost, stolen,…) to the corresponding Card Issuing Authority of the Member State having issued the card.","FUN-15  The system must allow a Member State (through the Member State's Card Issuing Authority) to send card status modification requests (lost, stolen,…) to the corresponding Card Issuing Authority of the Member State having issued the card.",'its' is replaced with 'the Member State's' to clarify ownership of the Authority.,"FUN-15  The system must allow a Member State (through its Card Issuing Authority) to send card status modification requests (lost, stolen,…) to the corresponding Card Issuing Authority of the Member State having issued the card.","FUN-15  The system must allow a Member State (through its Card Issuing Authority) to send card status modification requests (lost, stolen,…) to the corresponding Card Issuing Authority of the Member State having issued the card.",No changes made - no ambiguous pronouns detected,False,few-shot,78,1.0,False,0.9109220604075421,0.8994896134806404,0.8880665372295637,0.8753038349860566,0.9958661,True,False,False
"FUN-16 The system must allow enforcement authorities (through its Card Issuing Authority) to ask for driver's card status (based on either card number + issuing Member State code or driver's surname, first names, date of birth and issuing Member State code) to the corresponding Card Issuing Authority of the Member State having issued the card.","FUN-16 The system must allow enforcement authorities (through the authorities' Card Issuing Authority) to ask for driver's card status (based on either card number + issuing Member State code or driver's surname, first names, date of birth and issuing Member State code) to the corresponding Card Issuing Authority of the Member State having issued the card.",'its' is replaced with 'the authorities'' to clarify whose Authority is being used.,"FUN-16 The system must allow enforcement authorities (through its Card Issuing Authority) to ask for driver’s card status (based on either card number + issuing Member State code or driver’s surname, first names, date of birth and issuing Member State code) to the corresponding Card Issuing Authority of the Member State having issued the card.","FUN-16 The system must allow enforcement authorities (through its Card Issuing Authority) to ask for driver’s card status (based on either card number + issuing Member State code or driver’s surname, first names, date of birth and issuing Member State code) to the corresponding Card Issuing Authority of the Member State having issued the card.",No changes made - no ambiguous pronouns detected,False,few-shot,79,0.9993824,False,0.9242424242424242,0.900271909197166,0.8767146971039474,0.8500113135728357,0.9973367,True,False,False
FUN-17 The system must allow enforcement authorities (through its Card Issuing Authority) to ask for workshop card status (based on workshop card number + issuing Member State code) to the corresponding Card Issuing Authority of the Member State having issued the card.,FUN-17 The system must allow enforcement authorities (through the authorities' Card Issuing Authority) to ask for workshop card status (based on workshop card number + issuing Member State code) to the corresponding Card Issuing Authority of the Member State having issued the card.,'its' is replaced with 'the authorities'' to clarify whose Authority is being used.,FUN-17 The system must allow enforcement authorities (through its Card Issuing Authority) to ask for workshop card status (based on workshop card number + issuing Member State code) to the corresponding Card Issuing Authority of the Member State having issued the card.,FUN-17 The system must allow enforcement authorities (through its Card Issuing Authority) to ask for workshop card status (based on workshop card number + issuing Member State code) to the corresponding Card Issuing Authority of the Member State having issued the card.,No changes made - no ambiguous pronouns detected,False,few-shot,80,0.9999998,False,0.9379492867740823,0.9272498954314052,0.9165973771123065,0.9047302497747325,0.997228,True,False,False
USA-03  The system must make it easy to correct mistakes.,USA-03  The system must make it easy to correct the mistakes.,'mistakes' is replaced with 'the mistakes' to specify which mistakes are being referred to.,USA-03  The system must make it easy to correct mistakes.,USA-03  The system must make it easy to correct mistakes.,No changes made - no ambiguous pronouns detected,False,few-shot,81,1.0,False,0.9131007162822624,0.8662433989749432,0.8117102622306109,0.7772460244048297,0.9967514,True,False,False
"REL-02  The system must function reliably, with few or no interruptions in its first operational year and fewer still thereafter.","REL-02  The system must function reliably, with few or no interruptions in the system's first operational year and fewer still thereafter.",'its' is replaced with 'the system's' to clarify ownership of the year.,"REL-02  The system must function reliably, with few or no interruptions in its first operational year and fewer still thereafter.","REL-02  The system must function reliably, with few or no interruptions in its first operational year and fewer still thereafter.",No changes made - no ambiguous pronouns detected,False,few-shot,82,1.0,False,0.8715961382694324,0.848563102154257,0.8245483606978464,0.796692189389272,0.99437785,True,False,False
PER-01  The system should be able to cover more than one contact point per country depending on the administrative organisation adopted by each country and able to work in a multi hierarchical environment. This is no longer the case since everybody agrees upon having a single point of contact per Member State (even though the Member State is organized with several Card Issuing Authorities – up to the Member State to manage its own organisation).,PER-01  The system should be able to cover more than one contact point per country depending on the administrative organisation adopted by each country and able to work in a multi hierarchical environment. This is no longer the case since everybody agrees upon having a single point of contact per Member State (even though the Member State is organized with several Card Issuing Authorities – up to the Member State to manage the Member State's own organisation).,'its' is replaced with 'the Member State's' to clarify whose organization is being managed.,PER-01  The system should be able to cover more than one contact point per country depending on the administrative organisation adopted by each country and able to work in a multi hierarchical environment. This is no longer the case since everybody agrees upon having a single point of contact per Member State (even though the Member State is organized with several Card Issuing Authorities – up to the Member State to manage its own organisation).,PER-01  The system should be able to cover more than one contact point per country depending on the administrative organisation adopted by each country and able to work in a multi hierarchical environment. This is no longer the case since everybody agrees upon having a single point of contact per Member State (even though the Member State is organized with several Card Issuing Authorities – up to the Member State to manage its own organisation).,No changes made - no ambiguous pronouns detected,False,few-shot,83,1.0000001,False,0.9505507654048102,0.9442805731900279,0.9381318441873319,0.9313639083573275,0.9993367,True,False,False
PER-03  The system must be able to establish and keep the dialog with the Members systems despite the various technical environments and technologies used on their sites.,PER-03  The system must be able to establish and keep the dialog with the Members systems despite the various technical environments and technologies used on the Members' sites.,'their' is replaced with 'the Members'' to clarify whose sites are being referred to.,PER-03  The system must be able to establish and keep the dialog with the Members systems despite the various technical environments and technologies used on their sites.,PER-03  The system must be able to establish and keep the dialog with the Members systems despite the various technical environments and technologies used on their sites.,No changes made - no ambiguous pronouns detected,False,few-shot,84,1.0,False,0.8978105375717363,0.879771632173343,0.8613229102961344,0.8501268833098915,0.9900539,True,False,False
SUP-03  The system must be designed so that it can migrate to upgraded hardware or new versions of the operating systems involved.,SUP-03  The system must be designed so that the system can migrate to upgraded hardware or new versions of the operating systems involved.,'it' is replaced with 'the system' for explicit reference.,SUP-03  The system must be designed so that it can migrate to upgraded hardware or new versions of the operating systems involved.,SUP-03  The system must be designed so that it can migrate to upgraded hardware or new versions of the operating systems involved.,No changes made - no ambiguous pronouns detected,False,few-shot,85,1.0000001,False,0.91582496076106,0.8928298693896481,0.8689502316404044,0.841354400365363,0.9956282,True,False,False
DES-01  The system must be designed and documented with the expectation that its operational lifetime will be many years.,DES-01  The system must be designed and documented with the expectation that the system's operational lifetime will be many years.,'its' is replaced with 'the system's' to clarify ownership of the lifetime.,DES-01  The system must be designed and documented with the expectation that its operational lifetime will be many years.,DES-01  The system must be designed and documented with the expectation that its operational lifetime will be many years.,No changes made - no ambiguous pronouns detected,False,few-shot,86,1.0,False,0.8595955471341615,0.8342188802204638,0.8075120022920088,0.7762535144898028,0.99435765,True,False,False
DES-02  Each Member of this network will organise its data about smart card holders with no constraints or recommendations on operating system and/or technology used. The system will be able to dialog with these environments or specify a generic interface to dialog with the Member's applications.,DES-02  Each Member of this network will organise the Member's data about smart card holders with no constraints or recommendations on operating system and/or technology used. The system will be able to dialog with these environments or specify a generic interface to dialog with the Member's applications.,'its' is replaced with 'the Member's' to clarify whose data is being organized.,DES-02  Each Member of this network will organise its data about smart card holders with no constraints or recommendations on operating system and/or technology used. The system will be able to dialog with these environments or specify a generic interface to dialog with the Member’s applications.,DES-02  Each Member of this network will organise its data about smart card holders with no constraints or recommendations on operating system and/or technology used. The system will be able to dialog with these environments or specify a generic interface to dialog with the Member’s applications.,No changes made - no ambiguous pronouns detected,False,few-shot,87,0.99898136,False,0.9213867529083499,0.9005468996312807,0.8798933658720075,0.8620601407302216,0.9943993,True,False,False
"6.19 Privileged users shall be able to delete an existing inspection unless it is ""locked down"".","6.19 Privileged users shall be able to delete an existing inspection unless the inspection is ""locked down"".",'it' is replaced with 'the inspection' to clarify what might be locked down.,6.19 Privileged users shall be able to delete an existing inspection unless it is “locked down”.,6.19 Privileged users shall be able to delete an existing inspection unless it is “locked down”.,No changes made - no ambiguous pronouns detected,False,few-shot,88,0.99893117,False,0.7989300884348944,0.7108532560101386,0.6581957021085718,0.6228444195708561,0.99114937,True,False,False
22.4 The administrator shall be able to edit the DATADICT table or its successor(s) through a GUI window.,22.4 The administrator shall be able to edit the DATADICT table or the table's successor(s) through a GUI window.,'its' is replaced with 'the table's' to clarify whose successors are being referred to.,22.4 The administrator shall be able to edit the DATADICT table or its successor(s) through a GUI window.,22.4 The administrator shall be able to edit the DATADICT table or its successor(s) through a GUI window.,No changes made - no ambiguous pronouns detected,False,few-shot,89,1.0000002,False,0.8715961382694324,0.848563102154257,0.8245483606978464,0.796692189389272,0.9916957,True,False,False
21.8 The system shall be capable of operating with a single-sign-on authentication mechanism based on Active Directory Services or the LDAP standard.( It should be recognized that the Virtis/Opis application authentication/security control approach may need to be revised to accomplish this capability globally in the AASHTO BRIDGEWare software suite.).,21.8 The system shall be capable of operating with a single-sign-on authentication mechanism based on Active Directory Services or the LDAP standard.( It should be recognized that the Virtis/Opis application authentication/security control approach may need to be revised to accomplish the capability globally in the AASHTO BRIDGEWare software suite.).,'this capability' is replaced with 'the capability' to clarify which capability is being referred to.,21.8 The system shall be capable of operating with a single-sign-on authentication mechanism based on Active Directory Services or the LDAP standard.( It should be recognized that the Virtis/Opis application authentication/security control approach may need to be revised to accomplish this capability globally in the AASHTO BRIDGEWare software suite.),21.8 The system shall be capable of operating with a single-sign-on authentication mechanism based on Active Directory Services or the LDAP standard.( It should be recognized that the Virtis/Opis application authentication/security control approach may need to be revised to accomplish this capability globally in the AASHTO BRIDGEWare software suite.),No changes made - no ambiguous pronouns detected,False,few-shot,90,0.99937046,False,0.9627936971218933,0.9531315199654302,0.9435529552017135,0.93291917667218,0.99816555,True,False,False
